datetime,open,high,low,close,volume,openinterest
1711324800000,0.631492,0.660507,0.627658,0.64,84652.99444152,150
1711411200000,0.645615,0.653174,0.628387,0.634772,47517.63038098,106
1711497600000,0.630945,0.631318,0.608531,0.609546,57294.07211343,139
1711584000000,0.608439,0.63023,0.604906,0.6275,13698.58990762,49
1711670400000,0.611733,0.643829,0.610629,0.627563,24545.65145183,70
1711756800000,0.629572,0.636325,0.620133,0.620133,49951.7644068,82
1711843200000,0.624891,0.631298,0.624258,0.631298,30552.02392372,40
1711929600000,0.631757,0.649999,0.597644,0.613869,92757.87321468,226
1712016000000,0.617974,0.7,0.58116,0.587,63054.53084777,136
1712102400000,0.582823,0.597775,0.5685,0.577458,70044.62028333,208
1712188800000,0.57305,0.615334,0.564321,0.596615,46422.92369271,135
1712275200000,0.588555,0.595603,0.571359,0.591056,29912.72658544,298
1712361600000,0.588918,0.594299,0.585981,0.593844,3075.87458813,21
1712448000000,0.595473,0.601539,0.593965,0.595227,10341.15109934,31
1712534400000,0.595224,0.625433,0.592876,0.619274,36759.50012453,190
1712620800000,0.6162,0.64,0.60595,0.613981,40105.79710041,75
1712707200000,0.612809,0.619995,0.597129,0.618711,22962.54608946,63
1712793600000,0.616182,0.620732,0.605382,0.612643,18897.02072977,34
1712880000000,0.607415,0.615762,0.521049,0.54413,117423.92030841,527
1712966400000,0.547007,0.549453,0.423465,0.478236,233990.94080143,1370
1713052800000,0.477,0.506,0.465862,0.506,116806.90350604,704
1713139200000,0.498,0.52,0.48869,0.494622,33371.5789317,148
1713225600000,0.49573,0.499937,0.479704,0.496501,21943.58938377,59
1713312000000,0.5,0.507582,0.473624,0.493361,68856.41738687,246
1713398400000,0.489058,0.504,0.488351,0.502426,13695.29961192,86
1713484800000,0.494287,0.507346,0.47,0.504247,33147.19098379,182
1713571200000,0.504797,0.529999,0.501516,0.529999,23689.46683292,68
1713657600000,0.525401,0.535836,0.51985,0.527292,13624.63701696,41
1713744000000,0.536,0.57,0.531546,0.57,14568.0023983,65
1713830400000,0.556365,0.556365,0.543693,0.554249,5859.10672067,25
1713916800000,0.54403,0.550013,0.525591,0.525591,13375.23452338,47
1714003200000,0.523651,0.534679,0.516608,0.525362,35499.07372833,29
1714089600000,0.527413,0.533899,0.52022,0.526095,38001.77315504,212
1714176000000,0.520328,0.522402,0.510011,0.519867,4904.83677018,54
1714262400000,0.522619,0.524379,0.511,0.511,8476.00485077,38
1714348800000,0.51,0.51768,0.502345,0.516271,29783.0774993,164
1714435200000,0.513213,0.513213,0.48982,0.499944,87133.22868255,91
1714521600000,0.501842,0.519999,0.482839,0.518426,40469.4268276,93
1714608000000,0.511718,0.523322,0.511718,0.521734,14667.84778699,78
1714694400000,0.52146,0.531837,0.516489,0.531614,15842.08596933,26
1714780800000,0.528712,0.537089,0.528443,0.53,18275.1377779,29
1714867200000,0.52829,0.5308,0.5273,0.529472,2396.62918086,8
1714953600000,0.534712,0.568129,0.529323,0.54,37593.78287188,176
1715040000000,0.533311,0.543292,0.528494,0.528494,77067.48696513,168
1715126400000,0.526729,0.527298,0.519439,0.519761,45487.04934026,47
1715212800000,0.522865,0.524068,0.510002,0.521543,6521.46272445,19
1715299200000,0.5194,0.5194,0.497891,0.502789,9232.19244423,34
1715385600000,0.505714,0.508355,0.503181,0.506626,10552.2643379,11
1715472000000,0.506751,0.506751,0.49566,0.499298,7073.66634403,35
1715558400000,0.497297,0.509999,0.487991,0.506321,12357.59567241,89
1715644800000,0.5,0.50966,0.5,0.504398,56414.97619036,73
1715731200000,0.499789,0.518638,0.4995,0.517222,12828.67122091,19
1715817600000,0.516304,0.523551,0.515269,0.517105,22963.91571038,67
1715904000000,0.516138,0.527734,0.516138,0.523494,54655.75670842,35
1715990400000,0.523375,0.525004,0.519123,0.52068,4773.7425647,17
1716076800000,0.518813,0.518813,0.507549,0.507549,7443.2062184,41
1716163200000,0.510866,0.536846,0.509928,0.536846,31217.29313683,116
1716249600000,0.539999,0.557675,0.53532,0.536745,89505.8854922,141
1716336000000,0.536667,0.536667,0.524669,0.526432,86497.72960827,143
1716422400000,0.528308,0.54642,0.50882,0.528173,32237.7325656,88
1716508800000,0.52862,0.53498,0.523584,0.531447,25754.96312588,35
1716595200000,0.535632,0.542987,0.535632,0.542987,11562.65777622,40
1716681600000,0.54155,0.542219,0.53,0.53,8124.36473495,16
1716768000000,0.532088,0.538959,0.526971,0.534527,11200.22916488,24
1716854400000,0.528496,0.532539,0.52321,0.527378,17117.20044187,47
1716940800000,0.528117,0.530386,0.526,0.526,2382.4919773,6
1717027200000,0.527171,0.527171,0.515205,0.524,10169.96518865,54
1717113600000,0.520877,0.524353,0.513014,0.519394,17474.99249324,22
1717200000000,0.520539,0.521798,0.518692,0.519763,6739.93635989,15
1717286400000,0.514215,0.520258,0.51,0.513683,8051.40869607,26
1717372800000,0.51874,0.52177,0.518578,0.521076,12089.4434176,9
1717459200000,0.521636,0.528973,0.52098,0.526739,10921.94680256,17
1717545600000,0.525377,0.533999,0.525,0.525,15517.01852128,23
1717632000000,0.524872,0.524872,0.51869,0.519469,233.06281327,3
1717718400000,0.526585,0.541,0.46,0.500892,92293.24728216,308
1717804800000,0.4994,0.502221,0.492699,0.494491,13964.85014611,36
1717891200000,0.492253,0.499128,0.492253,0.499128,5038.46304903,15
1717977600000,0.497651,0.503754,0.496923,0.496923,4406.40900549,9
1718064000000,0.492,0.492,0.474039,0.480938,12747.50702117,49
1718150400000,0.475419,0.497371,0.475379,0.490955,31649.17495649,41
1718236800000,0.486853,0.48829,0.483183,0.483183,8243.03165165,17
1718323200000,0.477261,0.48,0.46196,0.472405,78526.39731454,110
1718409600000,0.4788,0.50225,0.4788,0.490105,31457.89891955,50
1718496000000,0.488756,0.497664,0.488756,0.489917,3307.92857123,18
1718582400000,0.4881,0.51933,0.485484,0.517272,242980.76871186,117
1718668800000,0.491061,0.504473,0.477772,0.488708,222302.48787572,150
1718755200000,0.492863,0.498644,0.489616,0.496753,11515.5891141,15
1718841600000,0.499065,0.500992,0.488761,0.49,10413.64230569,23
1718928000000,0.49,0.49,0.482231,0.484165,4879.34478511,13
1719014400000,0.48736,0.487893,0.487176,0.487893,419.390064,3
1719100800000,0.488856,0.488856,0.476868,0.479474,2834.30715514,11
1719187200000,0.476058,0.48264,0.464091,0.473162,85085.09582279,147
1719273600000,0.478055,0.481293,0.474281,0.481293,38953.03359838,51
1719360000000,0.474888,0.47511,0.471259,0.471259,2417.94412026,10
1719446400000,0.468522,0.477252,0.467276,0.4758,30677.64483301,48
1719532800000,0.47585,0.476,0.472411,0.472411,4426.05623924,11
1719619200000,0.476212,0.476212,0.474194,0.474194,489.28460045,4
1719705600000,0.474593,0.474593,0.473185,0.474033,1091.37555561,5
1719792000000,0.479567,0.481245,0.477568,0.479,8737.83510685,26
1719878400000,0.479651,0.488,0.478751,0.484981,32177.80348179,26
1719964800000,0.48611,0.48611,0.462708,0.466262,49762.0651344,60
1720051200000,0.465206,0.465507,0.433,0.435493,44622.10088517,120
1720137600000,0.43,0.43,0.39,0.425047,246628.28997501,868
1720224000000,0.427705,0.449568,0.427705,0.449568,12204.32850345,61
1720310400000,0.44886,0.44886,0.419266,0.419266,11197.90488695,43
1720396800000,0.414946,0.440975,0.414946,0.43203,30528.44635492,105
1720483200000,0.434155,0.43624,0.431056,0.435128,99428.38199238,166
1720569600000,0.436887,0.440998,0.434359,0.437002,112694.16005513,101
1720656000000,0.440234,0.452026,0.438107,0.447232,179361.20208916,145
1720742400000,0.457507,0.476864,0.455595,0.476864,14504.33262946,81
1720828800000,0.474835,0.563833,0.474835,0.530003,70093.0270929,261
1720915200000,0.520003,0.532505,0.519648,0.51986,12352.86093166,30
1721001600000,0.51986,0.537388,0.51986,0.531809,15125.32602969,81
1721088000000,0.545,0.59291,0.539827,0.5809,25261.04680619,120
1721174400000,0.58652,0.632079,0.58652,0.632079,41904.02470657,169
1721260800000,0.635,0.635,0.56,0.572512,28045.9874795,129
1721347200000,0.563269,0.582153,0.5424,0.572136,54233.66605954,105
1721433600000,0.579348,0.6,0.579196,0.596402,3453.71032986,26
1721520000000,0.595132,0.607851,0.572692,0.597357,18908.59031056,56
1721606400000,0.590666,0.620085,0.590666,0.603798,20602.92636593,117
1721692800000,0.603398,0.606616,0.585531,0.5958,33490.65432458,133
1721779200000,0.594773,0.631031,0.594773,0.617061,40145.56881311,61
1721865600000,0.618532,0.624174,0.587666,0.598136,81667.34303175,131
1721952000000,0.604292,0.608596,0.586092,0.602,25262.2312118,96
1722038400000,0.602,0.605313,0.584957,0.601944,6766.94618886,24
1722124800000,0.6047,0.612885,0.598747,0.601053,3813.5496279,19
1722211200000,0.608632,0.61,0.59184,0.602597,14762.78334517,41
1722297600000,0.603029,0.63337,0.597291,0.629354,36868.90126235,59
1722384000000,0.634668,0.655277,0.626558,0.628707,44324.12659558,58
1722470400000,0.620006,0.620006,0.57,0.597052,41257.87869196,95
1722556800000,0.595504,0.595504,0.549,0.569,38097.2897867,107
1722643200000,0.56248,0.576778,0.543,0.555,8347.7122261,65
1722729600000,0.555277,0.555277,0.516,0.52693,79615.28382186,377
1722816000000,0.5225,0.5225,0.436364,0.500841,334361.06686366,1315
1722902400000,0.500267,0.517983,0.495526,0.506617,88394.62577739,379
1722988800000,0.512075,0.639996,0.480003,0.598618,74435.35996629,166
1723075200000,0.596952,0.64,0.582385,0.618869,66821.62251012,243
1723161600000,0.618542,0.618542,0.568827,0.576013,31367.91678127,143
1723248000000,0.5898,0.601231,0.584084,0.584084,7280.75274194,40
1723334400000,0.588613,0.592516,0.550008,0.550008,20231.76638112,112
1723420800000,0.562322,0.578879,0.557252,0.562764,8120.20211009,42
1723507200000,0.569559,0.585839,0.563891,0.577728,16697.19837211,79
1723593600000,0.57857,0.582848,0.565337,0.566937,11258.9135812,83
1723680000000,0.569349,0.571086,0.551859,0.557449,9360.37208952,35
1723766400000,0.560079,0.570229,0.554202,0.563537,31742.08380547,95
1723852800000,0.565559,0.56972,0.563895,0.565259,2498.6420695,11
1723939200000,0.564877,0.58,0.564478,0.564478,23110.57785143,118
1724025600000,0.562609,0.604887,0.561455,0.599669,161289.48921896,138
1724112000000,0.604793,0.615189,0.586751,0.599019,29240.70069984,62
1724198400000,0.595,0.603098,0.58686,0.60162,5180.26115807,29
1724284800000,0.601,0.60304,0.59548,0.596475,4451.94130307,29
1724371200000,0.602207,0.61403,0.596348,0.613502,145676.70706203,92
1724457600000,0.609244,0.629304,0.607697,0.609817,16662.70592853,60
1724544000000,0.60115,0.605394,0.5977,0.604948,14698.52626933,42
1724630400000,0.5964,0.59666,0.58051,0.587374,9617.12725753,55
1724716800000,0.590381,0.599999,0.550004,0.566731,27247.23045657,88
1724803200000,0.566121,0.584554,0.559329,0.569881,29024.68596546,35
1724889600000,0.57211,0.575527,0.56023,0.56023,16074.98610606,58
1724976000000,0.558458,0.566857,0.548571,0.566766,7127.62454526,47
1725062400000,0.567356,0.570488,0.563516,0.563516,234.98189784,8
1725148800000,0.554352,0.560177,0.543691,0.543877,9439.55285087,28
1725235200000,0.546349,0.568938,0.545946,0.566593,24640.1724291,73
1725321600000,0.569996,0.5723,0.561371,0.567629,4688.86158713,37
1725408000000,0.555,0.56776,0.54,0.56776,171152.20535197,100
1725494400000,0.558982,0.558982,0.542322,0.543339,16209.9518683,35
1725580800000,0.546787,0.546787,0.503728,0.521184,36059.11414216,88
1725667200000,0.526344,0.531197,0.526158,0.526158,7143.54175627,30
1725753600000,0.525996,0.530182,0.523576,0.527182,993.03477061,16
1725840000000,0.528435,0.539905,0.528336,0.539905,5761.26157677,27
1725926400000,0.536255,0.542632,0.535215,0.541623,6009.95403309,32
1726012800000,0.539052,0.539052,0.527563,0.535842,147986.69355803,87
1726099200000,0.537607,0.581734,0.537607,0.564311,7186.69598749,47
1726185600000,0.569246,0.574838,0.563042,0.573999,13129.19738179,62
1726272000000,0.575654,0.599204,0.574881,0.59885,27327.41769801,140
1726358400000,0.597517,0.597517,0.5757,0.579426,5936.78489044,28
1726444800000,0.57,0.589138,0.56798,0.584367,15993.07651514,25
1726531200000,0.585024,0.595065,0.584674,0.589936,11353.04031689,48
1726617600000,0.57999,0.58119,0.568514,0.577184,11448.4528289,37
1726704000000,0.587904,0.59349,0.584474,0.589485,16533.85278536,56
1726790400000,0.58489,0.592041,0.578,0.586277,13425.14846531,143
1726876800000,0.581727,0.608263,0.581727,0.597828,15949.29682721,39
1726963200000,0.596789,0.596811,0.58,0.589039,18935.92016018,32
1727049600000,0.591486,0.592888,0.58435,0.587036,4231.48561982,33
1727136000000,0.584702,0.591403,0.584503,0.590379,4563.62489156,47
1727222400000,0.591249,0.591802,0.584296,0.584296,13849.77452785,44
1727308800000,0.58,0.594217,0.576958,0.591373,2873.45637549,17
1727395200000,0.586263,0.594465,0.58411,0.588951,21393.4457505,84
1727481600000,0.587834,0.625031,0.58559,0.617093,31091.60716429,99
1727568000000,0.612542,0.662693,0.612542,0.640992,36041.45321837,112
1727654400000,0.643781,0.650693,0.620904,0.621756,16385.41176661,82
1727740800000,0.622172,0.633534,0.580053,0.593257,27120.71222714,91
1727827200000,0.601617,0.601617,0.53,0.533129,115672.50021903,254
1727913600000,0.529759,0.541284,0.51,0.523133,50501.87234126,98
1728000000000,0.52,0.5368,0.519441,0.533872,26771.58589252,74
1728086400000,0.529035,0.533583,0.5279,0.532525,3600.05166609,16
1728172800000,0.530621,0.534136,0.5301,0.5327,4967.4821109,32
1728259200000,0.538487,0.544325,0.53,0.53,20189.05332882,51
1728345600000,0.531512,0.532595,0.523887,0.530217,8442.78151404,38
1728432000000,0.531307,0.531519,0.522596,0.526373,3699.81909424,42
1728518400000,0.526523,0.536873,0.526351,0.529678,5917.89576331,34
1728604800000,0.533322,0.541682,0.533322,0.539443,8949.81847167,37
1728691200000,0.538995,0.5425,0.537292,0.540839,2480.03738168,15
1728777600000,0.538,0.538,0.525066,0.526711,3099.25019684,27
1728864000000,0.538869,0.55,0.538869,0.547273,6953.84379997,43
1728950400000,0.548421,0.548421,0.534959,0.546397,6993.71996404,35
1729036800000,0.540062,0.551274,0.540062,0.549688,1688.72953589,19
1729123200000,0.546279,0.565,0.542392,0.543169,17650.96752862,70
1729209600000,0.542392,0.55,0.542392,0.547207,14176.23899278,51
1729296000000,0.547783,0.547783,0.545109,0.545109,559.54565557,4
1729382400000,0.545342,0.547,0.538691,0.547,32180.03945795,23
1729468800000,0.549999,0.55821,0.541867,0.546955,13100.54960336,29
1729555200000,0.54211,0.54211,0.532866,0.536206,1944.54166884,5
1729641600000,0.535046,0.535046,0.512454,0.52266,24749.18888916,41
1729728000000,0.53034,0.533579,0.525258,0.533206,4296.52568623,28
1729814400000,0.531301,0.532371,0.49,0.494627,20623.9122218,115
1729900800000,0.500076,0.51551,0.500076,0.511568,11954.04513601,55
1729987200000,0.512349,0.517532,0.511552,0.517532,2003.02010015,10
1730073600000,0.517587,0.520872,0.514304,0.519102,6174.37581183,34
1730160000000,0.519121,0.530899,0.519121,0.52878,33483.35253813,154
1730246400000,0.526759,0.526759,0.521,0.523121,15935.56034376,69
1730332800000,0.520164,0.521113,0.505,0.510576,9900.55965139,45
1730419200000,0.511319,0.522475,0.507343,0.512677,16747.29684201,38
1730505600000,0.516819,0.516832,0.508987,0.510406,6061.23893056,56
1730592000000,0.510705,0.511077,0.494392,0.503423,28505.76226085,52
1730678400000,0.508004,0.5129,0.496791,0.50297,5536.07676158,43
1730764800000,0.507186,0.514705,0.50683,0.514012,49340.05194022,145
1730851200000,0.519828,0.547299,0.519828,0.547299,57741.4617674,307
1730937600000,0.540535,0.57736,0.540535,0.55202,22036.95279059,67
1731024000000,0.550005,0.553962,0.543011,0.548057,4320.90628623,33
1731110400000,0.552521,0.562151,0.545,0.558805,34279.92049366,40
1731196800000,0.558805,0.617576,0.555877,0.589656,155509.0432375,445
1731283200000,0.589974,0.631,0.572934,0.619875,120319.58494304,486
1731369600000,0.615783,0.741904,0.592341,0.710473,316646.34045686,897
1731456000000,0.709903,0.744951,0.641766,0.690339,139942.17064619,563
1731542400000,0.683368,0.849132,0.68237,0.77201,260730.60336746,808
1731628800000,0.777692,0.927777,0.774672,0.89,363520.27659179,902
1731715200000,0.892459,1.262772,0.88,1.115,487952.29348306,1389
1731801600000,1.121241,1.15,1,1.058639,325673.40421779,629
1731888000000,1.051897,1.186773,1.051896,1.12055,141031.15072681,233
1731974400000,1.1274,1.131,1.07172,1.1,103380.30799196,167
1732060800000,1.10631,1.148909,1.060001,1.109091,45566.97668484,186
1732147200000,1.101183,1.25205,1.098173,1.25205,169505.8601652,691
1732233600000,1.25614,1.494839,1.23,1.46121,388723.76097649,1306
1732320000000,1.465439,1.6114,1.367,1.48109,168178.03312331,1151
1732406400000,1.473036,1.506037,1.250001,1.446,172195.56752491,953
1732492800000,1.43873,1.53611,1.366124,1.426087,104996.32450281,506
1732579200000,1.413949,1.457319,1.2861,1.400875,106761.42508603,632
1732665600000,1.39193,1.516142,1.345,1.473611,84753.52473509,720
1732752000000,1.470392,1.541667,1.432321,1.541667,50988.09552161,372
1732838400000,1.541717,1.8,1.541717,1.8,171822.31146324,1274
1732924800000,1.799482,1.95227,1.710002,1.949993,182006.10029637,1884
1733011200000,1.952692,2.344195,1.855835,2.3,223513.59827178,2848
1733097600000,2.290868,2.86262,2.004217,2.706911,368248.53675785,4723
1733184000000,2.689652,2.89,2.304853,2.51996,179368.14300513,1622
1733270400000,2.52,2.67656,2.1,2.344686,213141.03669442,2026
1733356800000,2.353588,2.488853,2.152855,2.235647,142367.82152557,2536
1733443200000,2.238901,2.4399,2.200001,2.407683,90264.16717322,1531
1733529600000,2.408648,2.6,2.4,2.6,118995.38023171,2560
1733616000000,2.591306,2.634297,2.48,2.59,57271.2343756,869
1733702400000,2.549552,2.549552,2.02198,2.208969,177770.33497408,1561
1733788800000,2.188356,2.405289,1.900003,2.368011,251420.1187668,1861
1733875200000,2.351047,2.499998,2.228976,2.41,47416.61447726,675
1733961600000,2.393892,2.499999,2.318193,2.352055,38064.27595075,560
1734048000000,2.36361,2.462248,2.28493,2.425489,24678.55237169,333
1734134400000,2.422541,2.51,2.35939,2.395259,30372.65014237,582
1734220800000,2.402597,2.430436,2.36,2.430436,5474.97131172,152
1734307200000,2.431867,2.53,2.343261,2.48338,26897.43488039,593
1734393600000,2.468523,2.719722,2.4434,2.536996,54120.39461547,806
1734480000000,2.573132,2.575507,2.29,2.303503,48685.55648413,767
1734566400000,2.3161,2.417388,2.153264,2.26,82598.13668896,1124
1734652800000,2.240921,2.345236,1.923796,2.276298,90747.1218425,1974
1734739200000,2.277878,2.459999,2.2,2.243057,26883.30116098,1131
1734825600000,2.2387,2.41,2.122346,2.122346,17924.384894,517
1734912000000,2.204184,2.397228,2.1,2.259375,30689.74182008,1091
1734998400000,2.251487,2.348418,2.178392,2.316235,18992.62833601,627
1735084800000,2.314797,2.342653,2.2591,2.28143,7736.57234765,222
1735171200000,2.259101,2.342653,2.136918,2.264999,13718.10975257,367
1735257600000,2.146306,2.453679,2.124019,2.137924,13931.51015002,396
1735344000000,2.155303,2.198526,2.155303,2.187333,4170.93161253,182
1735430400000,2.184899,2.188517,2.154087,2.154087,7629.33315458,74
